league,id,minute,result,X,Y,xG,player,h_a,player_id,season,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,is_goal,X_m,Y_m,shot_distance,shot_angle,dist2,angle2,angle_distance,shotType_Head,shotType_LeftFoot,shotType_OtherBodyPart,shotType_RightFoot,situation_FromCorner,situation_OpenPlay,situation_Penalty,situation_SetPiece,lastAction_BallRecovery,lastAction_BallTouch,lastAction_BlockedPass,lastAction_Card,lastAction_Challenge,lastAction_ChanceMissed,lastAction_Chipped,lastAction_Clearance,lastAction_CornerAwarded,lastAction_Cross,lastAction_CrossNotClaimed,lastAction_Dispossessed,lastAction_End,lastAction_Error,lastAction_FormationChange,lastAction_Foul,lastAction_Goal,lastAction_GoodSkill,lastAction_HeadPass,lastAction_Interception,lastAction_KeeperPickup,lastAction_KeeperSweeper,lastAction_LayOff,lastAction_OffsidePass,lastAction_OffsideProvoked,lastAction_Pass,lastAction_PenaltyFaced,lastAction_Punch,lastAction_Rebound,lastAction_Save,lastAction_ShieldBallOpp,lastAction_Standard,lastAction_Start,lastAction_SubstitutionOn,lastAction_Tackle,lastAction_TakeOn,lastAction_Throughball,predicted_xg
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,420604.0,45.0,SavedShot,0.9440000152587892,0.715,0.0387810990214347,Mattia Zaccagni,h,1958.0,2020.0,15775.0,Verona,Torino,1.0,1.0,2021-05-09 13:00:00,Federico Ceccherini,0,99.12000160217286,48.62,15.758133809510872,1.188404587844111,248.3187811584496,1.4123054644089312,18.727038515084118,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02304556707075688
Ligue_1,282554.0,64.0,SavedShot,0.7869999694824219,0.2060000038146972,0.0199976991862058,Yaya Sanogo,a,4402.0,2018.0,10847.0,Nimes,Toulouse,0.0,1.0,2019-01-19 19:00:00,Mathieu Dossevi,0,82.6349967956543,14.008000259399411,29.997890291794977,0.7294327912361651,899.8734219585674,0.5320721969305828,21.88144484674027,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.011147482354206976
Ligue_1,465753.0,69.0,MissedShots,0.9080000305175782,0.349000015258789,0.0157226007431745,Nicolas de Preville,h,3244.0,2021.0,18115.0,Metz,Monaco,1.0,2.0,2022-04-03 13:00:00,Thomas Delaine,0,95.3400032043457,23.73200103759765,14.097777866881962,0.8158986525107651,198.74734078394692,0.6656906111688822,11.502357964985082,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.028051134443463018
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,183411.0,32.0,MissedShots,0.879000015258789,0.4540000152587891,0.0673039034008979,Morgan Amalfitano,h,3364.0,2017.0,8741.0,Rennes,Paris Saint Germain,1.0,4.0,2017-12-16 16:00:00,Hamari Traore,0,92.29500160217285,30.872001037597656,13.084393826141918,0.24140111156885674,171.20136179758074,0.05827449666667962,3.1585872138353452,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09534930036155062
Ligue_1,107268.0,41.0,SavedShot,0.740999984741211,0.3890000152587891,0.0537733994424343,Malcom,a,3262.0,2016.0,4109.0,Angers,Bordeaux,1.0,1.0,2017-01-14 23:00:00,,0,77.80499839782715,26.452001037597658,28.223047328001467,0.2707362734185521,796.5404004786108,0.07329812974456501,7.641002658098541,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.05956169072544713
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,549498.0,31.0,SavedShot,0.9159999847412108,0.705,0.0756394937634468,Antonio Candreva,h,1517.0,2023.0,22431.0,Salernitana,Lazio,2.0,1.0,2023-11-25 14:00:00,Grigoris Kastanos,0,96.17999839782713,47.94,16.495939750809345,1.0066707036622207,272.1160282623319,1.0133859056117904,16.60597927651684,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.027764537660359696
Serie_A,228598.0,76.0,BlockedShot,0.8819999694824219,0.6459999847412109,0.0537814013659954,Rafael Toloi,a,1484.0,2018.0,9642.0,Fiorentina,Atalanta,2.0,0.0,2018-09-30 13:00:00,,0,92.6099967956543,43.92799896240234,15.87694374875589,0.6755276862261017,252.07734280115872,0.45633765485799055,10.725315074939036,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10630110260162394
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,147917.0,5.0,MissedShots,0.906999969482422,0.495,0.0763081014156341,Cyril Théréau,a,1147.0,2016.0,3601.0,Lazio,Udinese,1.0,0.0,2017-02-26 14:00:00,Jakub Jankto,0,95.23499679565431,33.66,9.770920508369802,0.0348041570297139,95.47088758088158,0.0012113293465489834,0.34006865169815453,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.061636308917983
Ligue_1,397433.0,52.0,SavedShot,0.916999969482422,0.4479999923706055,0.4145199954509735,Niclas Eliasson,a,8982.0,2020.0,15934.0,Strasbourg,Nimes,5.0,0.0,2021-01-06 18:00:00,Zinedine Ferhat,0,96.28499679565431,30.463999481201174,9.405029533217917,0.3854423865655669,88.45458052070123,0.1485658333613599,3.6250970290031534,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.32084874911425465
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,503794.0,39.0,BlockedShot,0.8130000305175781,0.465999984741211,0.0405633002519607,Thiago Mendes,h,6011.0,2022.0,19832.0,Lyon,Strasbourg,1.0,2.0,2023-01-14 20:00:00,,0,85.3650032043457,31.68799896240235,19.770646119012078,0.11720928281384473,390.87844796320735,0.013738015977735836,2.317303252375728,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07350867353770306
Serie_A,385606.0,9.0,Goal,0.8730000305175781,0.6329999923706054,0.0620352998375892,Sasa Lukic,a,1537.0,2020.0,15448.0,Genoa,Torino,1.0,2.0,2020-11-04 18:00:00,,1,91.66500320434571,43.04399948120117,16.112605815201874,0.5959552862648945,259.61606615607724,0.35516270322707233,9.602392611072036,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08748431351836501
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,96000.0,72.0,MissedShots,0.936999969482422,0.69,0.1537719964981079,Mohamed Salah,h,1250.0,2015.0,601.0,Roma,Carpi,5.0,1.0,2015-09-26 20:00:00,Miralem Pjanic,0,98.38499679565432,46.919999999999995,14.51498079204735,1.097597124805956,210.6846673935035,1.2047194483823012,15.93160118396485,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.06908391129182018
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,96079.0,30.0,MissedShots,0.97,0.5740000152587891,0.5158380270004272,Pablo Armero,h,1547.0,2015.0,799.0,Udinese,Bologna,0.0,1.0,2016-02-14 18:00:00,,0,101.85,39.03200103759766,5.936626520371982,1.011482895119416,35.243534442383954,1.0230976471191553,6.004796180068557,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.32111572104748326
Serie_A,405245.0,63.0,BlockedShot,0.911999969482422,0.56,0.1182530000805854,Valentin Eysseric,h,3515.0,2020.0,15652.0,Fiorentina,Spezia,3.0,0.0,2021-02-19 17:30:00,Cristiano Biraghi,0,95.75999679565432,38.080000000000005,10.100695976828455,0.4158116608809903,102.02405921631853,0.1728993373246077,4.199987170178977,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15236897118727985
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
